Salary Group ID,Salary Group,Number of Inhabitants,Municipality ID,Municipality,Households
4,$4k - $5k,6,22008,Huimilpan,185
4,$4k - $5k,6,22009,Jalpan de Serra,275
4,$4k - $5k,6,22010,Landa de Matamoros,97
4,$4k - $5k,6,22014,Querétaro,1440
4,$4k - $5k,6,22015,San Joaquín,227
4,$4k - $5k,6,22016,San Juan del Río,188
4,$4k - $5k,6,22017,Tequisquiapan,605
4,$4k - $5k,6,23004,Othón P. Blanco,712
4,$4k - $5k,6,23005,Benito Juárez,239
4,$4k - $5k,6,23008,Solidaridad,254
4,$4k - $5k,6,23009,Tulum,387
4,$4k - $5k,6,23010,Bacalar,158
4,$4k - $5k,6,24011,Ciudad Fernández,318
4,$4k - $5k,6,24021,Mexquitic de Carmona,1254
4,$4k - $5k,6,24022,Moctezuma,326
4,$4k - $5k,6,24024,Rioverde,257
4,$4k - $5k,6,24028,San Luis Potosí,1094
4,$4k - $5k,6,24029,San Martín Chalchicuautla,332
4,$4k - $5k,6,24049,Villa de Ramos,1130
4,$4k - $5k,6,24050,Villa de Reyes,355
4,$4k - $5k,6,24051,Villa Hidalgo,372
4,$4k - $5k,6,24054,Xilitla,275
4,$4k - $5k,6,24056,Villa de Arista,310
4,$4k - $5k,6,25001,Ahome,262
4,$4k - $5k,6,25006,Culiacán,4291
4,$4k - $5k,6,25008,Elota,1188
4,$4k - $5k,6,25011,Guasave,440
4,$4k - $5k,6,25012,Mazatlán,259
4,$4k - $5k,6,25013,Mocorito,375
4,$4k - $5k,6,25017,Sinaloa,225
4,$4k - $5k,6,25018,Navolato,544
4,$4k - $5k,6,26018,Cajeme,1005
